par_id,text,label
4358,"The figures mentioned above include men but have decided to distinguish women - our mothers - as an appreciation of their love for children. They brush a very dark picture and call for all efforts to protect women and children around the world. When you read the lines, at the moment, you have a very touching story to tell about your own mother or the mother of your neighbor.",1
3268,"Lilia Cabio is from Sulagan, in the Philippines. In 2013, her house was destroyed by the winds of 170 miles per hour and the 6 -meter -high wave during the Typhon Haiyan, and for a while, she lived with her family in an erected tent where her house was located . The typhoon was quite frightening for Lilia, but homeless must have felt even more. Until Elizabeth arrives.",1
2396,"The letter ended with a call to the bishops to create a church that listens to ""hungry, imprisoned, migrant and abused"".",1
567,"The English actor Benedict Cumberbatch makes an emotional plea for Syrian refugees. Speaking on Thursday September 10 during a curtain call of a performance in London, he urged the public to make a donation to save the children to support refugees.",1
1217,“I suddenly wanted to look for a Philippine family living in the street and lend them a hand. I'm talking about people who are forced to roaming poverty.,1
635,"He would not tolerate nonsense and he never allowed anyone to intimidate him. He was rich and very comfortable, and with his wealth was very generous and kind. Every three months, we had a banquet for all the leaders of my community. After that of the chiefs, he would organize ours for us and the children of poor families. He told us that being comfortable did not mean that we were special, because God had created everyone as well.",1
8881,"What is strange is that the creation of these colonies was something that these great men had no doubt for the good of local African communities that they believed to have a lot of need the advantages of ""modern civilization"". They expected that they remember great benefactors of the continent, but are everywhere now insulting as cruel racists.",1
6167,"""It is not only a question of income poverty. What matters are children in very poor families in crowded, cold and humid houses. There is a problem of income, there is a problem of 'Housing supply and there is a problem of quality of housing. """,1
8103,I do not want to harm the achievements of the Paralympians and I hope people like to watch the matches. But do not think that what you are looking at is an example that all people with disabilities can follow. <h> trend that makes your dough go very far,1
2710,"These masses struck by poverty otherwise had their say in the political negotiation which took place in the corridors of power. This is where the post-independence power structures were shaped that determined the future of India and Pakistan. However, people were those who paid the price by suffering from the pain of massacres, displacement, destruction of goods and homeless people who accompanied the partition.",1
936,LAOIS charitable organizations have called to register for the food campaign of Chill Food <h> help those who need to receive more donations of food,1
3806,"""I accept its apologies and I appreciate the contribution of $ 25,000 to Innersole, a non -profit organization that I co -founded which provides new sneakers to homeless or needed children. I am happy that we can share to support this good cause and I look forward to going beyond that with a continuous but positive competition between our programs. """"",1
5458,"President Uhuru Kenyatta and his assistant William Ruto commanded the country to ""illuminate"" the houses, especially those who are deep in the village where they pose with poor families.",1
2714,It takes a lot of pain and despair to get to this point,1
195,"The Minister of Housing, Grant Shapps, added: ""The fate of the homeless should be in our mind all year round - not only at Christmas.",1
6259,"""Helping people in need is a message from each religion,"" she said. ""I hope this will also be spread to other communities.""",1
6826,"And let us recognize that wives and 20-year-old mothers have a shocking lack of support and an unacceptable level of judgment, which leaves young women without despair and discouraged.",1
5778,"""It is tragic that a young child is so trapped in a sense of despair ... It is a tragedy that must be heard through the country if we want to extract a dividend for change,"" Georgatos said on Tuesday.",1
2577,"Later in 2008, Avril Lavigne received a certificate of honor from the China Association of Social Workers for her work to collect funds for poor families and disabled children in China. She had also visited and gave gifts to the injured children during the earthquake in the province of Sichuan.",1
9087,“Low -income people must be protected from these unscrupulous operators who attack our most vulnerable.,1
1322,"""We are not only served children and the food of the homeless, but also try to trace their houses and send them back to us while we do this, we try to engage them in creative activities such as drawing,"" reveals -Al.",1
8495,"He pointed out to have extracted the poorest from the cycle of poverty and declared that the government had launched a major impact against poverty, in particular the Benazir income support program, which supported millions of poor families through the country.",1
4330,"More than a hundred children had a glimpse of these moments through stories on reading last week at the main office of Inquirer in the city of Makati - the heat that envelops a disabled child during discovery From the unconditional love of a father, or from the excellent it comes when the support of your loved ones revitalizes the determination of his research to continue a dream or to create a new one.",1
1933,"At that time, the handle of Bhikkhunis was not only illiterate but also homeless and hungry, explains Bhikkhuni Lekshe. ""They needed help.""",1
3432,"According to Hill, there are very few cases of homeless living in May Pen cemetery, and it is the responsibility of the cemeteries inspector to report the question to the agencies concerned in order to withdraw these individuals, examined medically, fed and placed in a care institution.",1
9823,"Apparently, in the eyes of Dr Ablow, people who undergo the transgender process are broken individuals, who need to be repaired. There are no transgender people - only people combined and who need treatment to mitigate their condition.",1
8237,"Even people with disabilities can always practice karate and have a feeling of accomplishment. No matter what your state of being, people are encouraged to excel.",1
3091,"Although the change of policy is necessary in the development sector of early childhood in South Africa, the first step is a change in the state of mind. When we see the conditions under which the children of poor families learn, it is clear that we do not appreciate poor black children. Their life and their future prospects are not valued in the way they should be. In addition, we must also recognize the importance of the first years of the life of a child. This is a rapid brain development period, which is greater than any other moment in a person's life. In addition, not only are the first experiences of a child to shape their learning throughout life, but also affect their physical and mental health.",1
2000,"It is encouraging to note that the poor families of all India realize that the best they can do for their children is to provide them with quality education, which would allow them to appropriate to improve their prospects for life. Parents follow the progress of their children in schools as best they can, given their poverty conditions and the day has trouble making a living.",1
2658,"By this exercise, the Prime Minister would benefit poor families a lot and would enormously catch their imagination, which is important to give them the hope that the government understands its fate and which would improve their morale.",1
5216,"""Our message to each homeless is that you ????",1
7015,"""We have told the President of the Maldives that we can transform climate refugees for climate innovators,"" said Paul Van de Camp, CEO of Dutch Docklands.",1
1113,"The main platforms of the station were placed with tables and decorated with a Christmas tree and garlands while more than 200 homeless in London were served with 80 volunteers from Network Rail, alongside volunteers from volunteers 'Other charitable organizations.",1
880,Dennis insisted that his initiative was in no way sponsored and was purely pushed on his desire to help women in need.,1
118,"Is it the rhetoric of what anthropologist Laura Agust? N calls ""the rescue industry"" - a term used to describe people and institutions that conceptualize all sex workers as victims who need to save. Catherine Mackinnon argued, for example, that ""in prostitution, women have sex with men with whom they would never have sex.",1
6715,"The creation of a library is an ideal reference to serve the company, ""said Bipin Rai de Dusib. He also assured government help in the future for such initiatives. According to Amod Kanth, founder and secretary general, PRAYAS JAC SOCIETY, said that the WILL library of the library instil a feeling of confidence in the homeless and will help to change their point of view towards life.",1
7274,"Antidote for the despair of the journalist winner of the Pulitzer Prize, Roy Gutman, author of How We Not's History, argued that journalism in conflict areas provides manufacturers of changes and hope as an antidote for despair .",1
9768,"In the context of Bangladesh, the existence of a place like the CRP is simply miraculous. Unlike most of the country, the disabled here are not patronized, they rather have the help they need, according to their individual needs and, more importantly, instilled with the confidence that they can have a productive life again in despite their injuries. The disabled, and we, as a society, owed a lot to heroic work as the men and women of the CRP and their partners.",1
5460,"Once again, the Rohingyas without a state are on the run - homeless and more and more desperate.",1
3396,And belief in a shared feeling of social justice - a desire to lend a hand to those who need it.,1
508,"""The United States respects and admire the compassionate response of your nation to those who need it.""",1
10142,Carrying out the absurdity of the gap of wealth and social injustice that he finally married and continued to establish grocery stores - a charitable organization that helps poor families to put food on their tables and n 'has never been so happy.,1
4278,"This is why he encouraged citizens to give their time, their talent and their resources to help those who need it, he said.",1
8522,"""It is something that has been of great help for us and these young men and women appreciate what has been done for them,"" he said.",1
2717,"The central market in Thessaloniki (CMT) works on the launch of a project with Bulgarian organizations, which aims to reduce the waste of fruits and vegetables. The objective of the project is to collect fresh products unfit for trade but which is always perfectly well for consumption. These volumes of products are then redistributed to initiatives for the support of people in need, such as food banks. The project must still be approved by the European Commission.",1
1264,"The European Union with its Member States is the main donor of the humanitarian aid world. Help assistance is an expression of European solidarity towards people in need in the world. It aims to save lives, prevent and relieve human suffering and protect human integrity and dignity from the populations affected by natural disasters and artificial crises. For more information, please visit the Echo website.",1
6837,"""A case has been opened and we will also have a meeting as a security cluster to offer a complete and integrated strategy to prevent this. We do it because we are an attentive department and our responsibility is to protect the vulnerable, in Private elderly and disabled people, ""she said.",1
2780,"At these moments, the principle of Christ would warm the hearts of the brothers and sisters. ""When I was hungry, you fed me; when I was thirsty you gave me drinking, when I was naked, you dressed me, when I was sick and homeless, you took me . "" Welcome to my kingdom! <h> The distorted body was taken to a funeral lounge",1
7407,"No just thought could seriously consider approving a campaign entitled ""Team Ched"". But the toxic swill in the social media reaction that Evans' verdict unleashed was scary to see. The woman, who had surely been sufficiently humiliated after finding all the facets of her sex life that was embarrassed in a courtroom, made more and more a thesis of disgusting abuse. The same goes for women who sought to speak for her. An overview of this appalling public flaring has exposed fundamental hypocrisy. The recent version of the video recording Donald Trump making sexually aggressive comments on women has been condemned worldwide.",1
2871,"The Critique of Foreign Affairs of the NPD, Paul Dewar, accused the government of breaking with the international community as well as the Canada's own tradition of accepting those who need protection most, regardless of their history.",1
9571,"The village of Pangarap was originally distributed as part of the presidential decree 293 of the deceased president of President Ferdinand Marcos. Among those who benefited from the government's ""Land for the Landless"" project, were government employees working for Malaca? Ang and urban poor families who bought small plots of land.",1
